File,Contains tip,Conf of max conf box,Area of max conf box,Tip inside highest prediction,Tip inside any prediction,Prediction on empty image
GW_p2_og_colch_21.png,True,0.53111154,453.6438,True,True,nan
GW_p2_og_colch_22.png,True,0.79047173,450.57785,False,False,nan
GW_p2_og_colch_23.png,True,0.5591799,453.17215,True,True,nan
GW_p2_og_colch_24.png,True,0.73941875,367.74292,True,True,nan
GW_p2_og_colch_3.png,True,0.80875695,463.24118,True,True,nan
GW_p2_og_colch_4.png,True,0.79270476,464.34586,True,True,nan
GW_p2_og_colch_5.png,True,0.8530127,457.93875,True,True,nan
GW_p2_og_colch_6.png,True,0.82681143,461.4799,True,True,nan
GW_p2_og_colch_7.png,True,0.86559683,441.46658,True,True,nan
GW_p2_og_colch_8.png,True,0.8348736,430.2197,True,True,nan
GW_p2_og_colch_9.png,True,0.8383384,463.64383,True,True,nan
GW_p2_og_hf_10.png,True,0.87910354,443.32526,True,True,nan
GW_p2_og_hf_11.png,True,0.8306594,450.1315,False,False,nan
GW_p2_og_hf_12.png,True,0.88533616,443.02954,True,True,nan
GW_p2_og_hf_13.png,True,0.8635897,440.37082,True,True,nan
GW_p2_og_hf_14.png,True,0.8752923,444.65457,True,True,nan
GW_p2_og_hf_15.png,True,0.8693965,449.4122,True,True,nan
GW_p2_og_hf_16.png,True,0.8734476,440.78073,True,True,nan
GW_p2_og_hf_17.png,True,0.8784991,446.73917,True,True,nan
GW_p2_og_hf_18.png,True,0.84831893,437.33072,False,False,nan
GW_p2_og_hf_19.png,True,0.8458534,451.7237,True,True,nan
GW_p2_og_hf_2.png,True,0.84348685,453.4824,True,True,nan
GW_p2_og_hf_20.png,True,0.85808444,448.39212,True,True,nan
GW_p2_og_hf_21.png,True,0.85318494,438.565,True,True,nan
GW_p2_og_hf_22.png,True,0.75054574,447.76346,False,False,nan
GW_p2_og_hf_23.png,True,0.8189229,445.24866,True,True,nan
GW_p2_og_hf_24.png,True,0.65088636,318.84952,True,True,nan
GW_p2_og_hf_3.png,True,0.84639996,454.5998,True,True,nan
GW_p2_og_hf_4.png,True,0.8515801,459.61536,True,True,nan
GW_p2_og_hf_5.png,True,0.8589404,453.67755,True,True,nan
GW_p2_og_hf_6.png,True,0.8549644,455.73175,True,True,nan
GW_p2_og_hf_7.png,True,0.86579865,439.08286,True,True,nan
GW_p2_og_hf_8.png,True,0.85726464,437.93042,True,True,nan
GW_p2_og_hf_9.png,True,0.861052,439.18604,True,True,nan
GW_p2_og_hf_colch_10.png,True,0.84381914,440.41095,True,True,nan
GW_p2_og_hf_colch_11.png,True,0.68455106,442.13086,True,True,nan
GW_p2_og_hf_colch_12.png,True,0.43633962,444.8831,True,True,nan
GW_p2_og_hf_colch_13.png,True,0.6587075,451.58087,True,True,nan
GW_p2_og_hf_colch_14.png,True,0.7835193,439.8632,True,True,nan
GW_p2_og_hf_colch_15.png,True,0.8693965,449.4122,True,True,nan
GW_p2_og_hf_colch_16.png,True,0.8728432,442.37177,True,True,nan
GW_p2_og_hf_colch_17.png,True,0.8268886,456.21188,True,True,nan
GW_p2_og_hf_colch_18.png,True,0,0,False,False,nan
GW_p2_og_hf_colch_19.png,True,0.7758813,440.49838,True,True,nan
GW_p2_og_hf_colch_2.png,True,0.8324636,453.24847,True,True,nan
GW_p2_og_hf_colch_20.png,True,0.8459913,455.11407,True,True,nan
GW_p2_og_hf_colch_21.png,True,0.8082272,455.24316,True,True,nan
GW_p2_og_hf_colch_22.png,True,0.7619436,434.51196,True,True,nan
GW_p2_og_hf_colch_23.png,True,0.84269077,444.1181,True,True,nan
GW_p2_og_hf_colch_24.png,True,0.5638909,402.22195,True,True,nan
GW_p2_og_hf_colch_3.png,True,0.84663296,455.38104,True,True,nan
GW_p2_og_hf_colch_4.png,True,0.8399483,454.3305,True,True,nan
GW_p2_og_hf_colch_5.png,True,0.846295,442.7699,True,True,nan
GW_p2_og_hf_colch_6.png,True,0.8330557,460.21832,True,True,nan
GW_p2_og_hf_colch_7.png,True,0.8212102,450.57578,True,True,nan
GW_p2_og_hf_colch_8.png,True,0.8567085,438.71573,True,True,nan
GW_p2_og_hf_colch_9.png,True,0.80213296,441.05307,True,True,nan
GW_p2_og_hf_vf_10.png,True,0.8319626,443.74896,True,True,nan
GW_p2_og_hf_vf_11.png,True,0.82838637,451.0375,False,False,nan
GW_p2_og_hf_vf_12.png,True,0.8614401,453.8864,True,True,nan
GW_p2_og_hf_vf_13.png,True,0.84306145,446.44968,True,True,nan
GW_p2_og_hf_vf_14.png,True,0.8588011,445.78815,True,True,nan
GW_p2_og_hf_vf_15.png,True,0.86836416,449.03122,True,True,nan
GW_p2_og_hf_vf_16.png,True,0.85344845,439.0109,True,True,nan
GW_p2_og_hf_vf_17.png,True,0.84747463,449.96844,True,True,nan
GW_p2_og_hf_vf_18.png,True,0.86452097,438.42508,False,False,nan
GW_p2_og_hf_vf_19.png,True,0.83299863,450.26407,True,True,nan
GW_p2_og_hf_vf_2.png,True,0.8208188,471.59406,True,True,nan
GW_p2_og_hf_vf_20.png,True,0.8486358,451.78708,True,True,nan
GW_p2_og_hf_vf_21.png,True,0.7152444,447.20056,True,True,nan
GW_p2_og_hf_vf_22.png,True,0.82991046,440.23224,False,False,nan
GW_p2_og_hf_vf_23.png,True,0.82375395,450.66666,True,True,nan
GW_p2_og_hf_vf_24.png,True,0.6915378,354.372,True,True,nan
GW_p2_og_hf_vf_3.png,True,0.81516373,472.05566,True,True,nan
GW_p2_og_hf_vf_4.png,True,0.8413689,456.33566,True,True,nan
GW_p2_og_hf_vf_5.png,True,0.8476055,466.24405,True,True,nan
GW_p2_og_hf_vf_6.png,True,0.84770656,461.14206,True,True,nan
GW_p2_og_hf_vf_7.png,True,0.8553682,446.72543,True,True,nan
GW_p2_og_hf_vf_8.png,True,0.85160697,444.2058,True,True,nan
GW_p2_og_hf_vf_9.png,True,0.83362466,443.00198,True,True,nan
GW_p2_og_hf_vf_colch_10.png,True,0.84568423,446.1024,True,True,nan
GW_p2_og_hf_vf_colch_11.png,True,0.8173131,448.38257,False,False,nan
GW_p2_og_hf_vf_colch_12.png,True,0.86068636,449.04462,True,True,nan
GW_p2_og_hf_vf_colch_13.png,True,0.7986562,445.30914,True,True,nan
GW_p2_og_hf_vf_colch_14.png,True,0.746318,451.3349,True,True,nan
GW_p2_og_hf_vf_colch_15.png,True,0.8647806,445.33362,True,True,nan
GW_p2_og_hf_vf_colch_16.png,True,0.84302694,451.3141,True,True,nan
GW_p2_og_hf_vf_colch_17.png,True,0.84695154,457.34424,True,True,nan
GW_p2_og_hf_vf_colch_18.png,True,0.82654047,450.1847,False,False,nan
GW_p2_og_hf_vf_colch_19.png,True,0.5854879,443.7052,True,True,nan
GW_p2_og_hf_vf_colch_2.png,True,0.8561789,463.55872,True,True,nan
GW_p2_og_hf_vf_colch_20.png,True,0.7620586,454.24698,True,True,nan
GW_p2_og_hf_vf_colch_21.png,True,0.49681535,454.03516,True,True,nan
GW_p2_og_hf_vf_colch_22.png,True,0.84038633,433.64944,True,True,nan
GW_p2_og_hf_vf_colch_23.png,True,0.8239882,453.23807,True,True,nan
GW_p2_og_hf_vf_colch_24.png,True,0.71910816,396.33737,True,True,nan
GW_p2_og_hf_vf_colch_3.png,True,0.8286554,452.26947,True,True,nan
GW_p2_og_hf_vf_colch_4.png,True,0.82790464,453.03586,True,True,nan
GW_p2_og_hf_vf_colch_5.png,True,0.85108495,466.4214,True,True,nan
GW_p2_og_hf_vf_colch_6.png,True,0.8489581,457.65134,True,True,nan
GW_p2_og_hf_vf_colch_7.png,True,0.80972934,450.58722,True,True,nan
GW_p2_og_hf_vf_colch_8.png,True,0.82368135,429.72293,True,True,nan
GW_p2_og_hf_vf_colch_9.png,True,0.8356854,444.13748,True,True,nan
GW_p2_og_hf_vf_rot90_10.png,True,0.8363766,439.43137,True,True,nan
GW_p2_og_hf_vf_rot90_11.png,True,0.82838637,451.0375,False,False,nan
GW_p2_og_hf_vf_rot90_12.png,True,0.857715,439.38828,True,True,nan
GW_p2_og_hf_vf_rot90_13.png,True,0.7944659,436.60233,True,True,nan
GW_p2_og_hf_vf_rot90_14.png,True,0.8225755,444.06906,True,True,nan
GW_p2_og_hf_vf_rot90_15.png,True,0.86836416,449.03122,True,True,nan
GW_p2_og_hf_vf_rot90_16.png,True,0.8430899,444.45636,True,True,nan
GW_p2_og_hf_vf_rot90_17.png,True,0.84747463,449.96844,True,True,nan
GW_p2_og_hf_vf_rot90_18.png,True,0.86452097,438.42508,False,False,nan
GW_p2_og_hf_vf_rot90_19.png,True,0.81205344,456.6828,True,True,nan
GW_p2_og_hf_vf_rot90_2.png,True,0.8500986,447.1186,True,True,nan
GW_p2_og_hf_vf_rot90_20.png,True,0.8486358,451.78708,True,True,nan
GW_p2_og_hf_vf_rot90_21.png,True,0.7152444,447.20056,True,True,nan
GW_p2_og_hf_vf_rot90_22.png,True,0.80669963,446.1963,False,False,nan
GW_p2_og_hf_vf_rot90_23.png,True,0.773134,448.7796,True,True,nan
GW_p2_og_hf_vf_rot90_24.png,True,0.6915378,354.372,True,True,nan
GW_p2_og_hf_vf_rot90_3.png,True,0.8253848,470.83377,True,True,nan
GW_p2_og_hf_vf_rot90_4.png,True,0.80003947,464.05457,True,True,nan
GW_p2_og_hf_vf_rot90_5.png,True,0.88471895,452.1206,True,True,nan
GW_p2_og_hf_vf_rot90_6.png,True,0.8263324,454.93222,True,True,nan
GW_p2_og_hf_vf_rot90_7.png,True,0.81445736,441.3345,True,True,nan
GW_p2_og_hf_vf_rot90_8.png,True,0.7535362,433.9613,True,True,nan
GW_p2_og_hf_vf_rot90_9.png,True,0.8324349,448.92816,True,True,nan
GW_p2_og_hf_vf_rot90_colch_10.png,True,0.8742155,445.3075,True,True,nan
GW_p2_og_hf_vf_rot90_colch_11.png,True,0.85613835,436.38116,False,False,nan
GW_p2_og_hf_vf_rot90_colch_12.png,True,0.8536906,441.13614,True,True,nan
GW_p2_og_hf_vf_rot90_colch_13.png,True,0.8545591,442.2504,True,True,nan
GW_p2_og_hf_vf_rot90_colch_14.png,True,0.86451405,441.18643,True,True,nan
GW_p2_og_hf_vf_rot90_colch_15.png,True,0.85734814,452.3246,True,True,nan
GW_p2_og_hf_vf_rot90_colch_16.png,True,0.8655303,438.2434,True,True,nan
GW_p2_og_hf_vf_rot90_colch_17.png,True,0.84747463,449.96844,True,True,nan
GW_p2_og_hf_vf_rot90_colch_18.png,True,0,0,False,False,nan
GW_p2_og_hf_vf_rot90_colch_19.png,True,0.69503176,442.78986,True,True,nan
GW_p2_og_hf_vf_rot90_colch_2.png,True,0.84326965,446.11157,True,True,nan
GW_p2_og_hf_vf_rot90_colch_20.png,True,0.802539,456.5869,True,True,nan
GW_p2_og_hf_vf_rot90_colch_21.png,True,0.7814511,458.31668,True,True,nan
GW_p2_og_hf_vf_rot90_colch_22.png,True,0.6179263,434.29425,False,True,nan
GW_p2_og_hf_vf_rot90_colch_23.png,True,0.8189229,445.24866,True,True,nan
GW_p2_og_hf_vf_rot90_colch_24.png,True,0.5047791,394.62015,True,True,nan
GW_p2_og_hf_vf_rot90_colch_3.png,True,0.8481166,446.27084,True,True,nan
GW_p2_og_hf_vf_rot90_colch_4.png,True,0.8114393,449.06818,True,True,nan
GW_p2_og_hf_vf_rot90_colch_5.png,True,0.8221431,459.968,True,True,nan
GW_p2_og_hf_vf_rot90_colch_6.png,True,0.8150946,447.17267,True,True,nan
GW_p2_og_hf_vf_rot90_colch_7.png,True,0.8263411,445.65903,True,True,nan
GW_p2_og_hf_vf_rot90_colch_8.png,True,0.84902656,440.83154,True,True,nan
GW_p2_og_hf_vf_rot90_colch_9.png,True,0.81685793,450.5472,True,True,nan
GW_p2_og_hf_vf_rot_10.png,True,0.8597831,442.3832,True,True,nan
GW_p2_og_hf_vf_rot_11.png,True,0.6292166,428.95706,True,True,nan
GW_p2_og_hf_vf_rot_12.png,True,0.7041162,464.1919,True,True,nan
GW_p2_og_hf_vf_rot_13.png,True,0.8434913,436.55618,True,True,nan
GW_p2_og_hf_vf_rot_14.png,True,0.78430283,437.2843,True,True,nan
GW_p2_og_hf_vf_rot_15.png,True,0.72033656,441.95682,True,True,nan
GW_p2_og_hf_vf_rot_16.png,True,0.8435284,432.1493,True,True,nan
GW_p2_og_hf_vf_rot_17.png,True,0.86911404,451.9069,True,True,nan
GW_p2_og_hf_vf_rot_18.png,True,0.7348016,449.56802,False,False,nan
GW_p2_og_hf_vf_rot_19.png,True,0.7408868,475.2901,True,True,nan
GW_p2_og_hf_vf_rot_2.png,True,0.8548255,414.10635,True,True,nan
GW_p2_og_hf_vf_rot_20.png,True,0.5225226,461.325,True,True,nan
GW_p2_og_hf_vf_rot_21.png,True,0.8030304,451.2468,True,True,nan
GW_p2_og_hf_vf_rot_22.png,True,0.8003975,509.85153,True,True,nan
GW_p2_og_hf_vf_rot_23.png,True,0.78747994,461.78778,True,True,nan
GW_p2_og_hf_vf_rot_24.png,True,0.37151453,445.53323,True,True,nan
GW_p2_og_hf_vf_rot_3.png,True,0.37016657,477.52206,False,True,nan
GW_p2_og_hf_vf_rot_4.png,True,0.84090924,477.96115,True,True,nan
GW_p2_og_hf_vf_rot_5.png,True,0.8115392,459.0834,True,True,nan
GW_p2_og_hf_vf_rot_6.png,True,0.84422857,454.49503,True,True,nan
GW_p2_og_hf_vf_rot_7.png,True,0.80944204,465.88593,True,True,nan
GW_p2_og_hf_vf_rot_8.png,True,0.80616343,445.7678,True,True,nan
GW_p2_og_hf_vf_rot_9.png,True,0.837151,435.67557,True,True,nan
GW_p2_og_hf_vf_rot_colch_10.png,True,0.8081363,421.72812,True,True,nan
GW_p2_og_hf_vf_rot_colch_11.png,True,0.73123384,432.15643,False,False,nan
GW_p2_og_hf_vf_rot_colch_12.png,True,0.64731836,440.56296,True,True,nan
GW_p2_og_hf_vf_rot_colch_13.png,True,0.7476355,419.78864,True,True,nan
GW_p2_og_hf_vf_rot_colch_14.png,True,0.7727115,437.8748,True,True,nan
GW_p2_og_hf_vf_rot_colch_15.png,True,0.6307269,440.3704,True,True,nan
GW_p2_og_hf_vf_rot_colch_16.png,True,0.82855815,436.6445,True,True,nan
GW_p2_og_hf_vf_rot_colch_17.png,True,0.86911404,451.9069,True,True,nan
GW_p2_og_hf_vf_rot_colch_18.png,True,0.7565682,447.94775,True,True,nan
GW_p2_og_hf_vf_rot_colch_19.png,True,0.6508596,466.0596,True,True,nan
GW_p2_og_hf_vf_rot_colch_2.png,True,0.8437112,429.10934,True,True,nan
GW_p2_og_hf_vf_rot_colch_20.png,True,0.5225226,461.325,True,True,nan
GW_p2_og_hf_vf_rot_colch_21.png,True,0.848548,464.1065,True,True,nan
GW_p2_og_hf_vf_rot_colch_22.png,True,0.77116007,488.09888,True,True,nan
GW_p2_og_hf_vf_rot_colch_23.png,True,0,0,False,False,nan
GW_p2_og_hf_vf_rot_colch_24.png,True,0.6317728,444.09564,True,True,nan
GW_p2_og_hf_vf_rot_colch_3.png,True,0.37016657,477.52206,False,True,nan
GW_p2_og_hf_vf_rot_colch_4.png,True,0.7710498,468.82718,True,True,nan
GW_p2_og_hf_vf_rot_colch_5.png,True,0.7478927,471.43137,False,False,nan
GW_p2_og_hf_vf_rot_colch_6.png,True,0.85222906,440.55484,True,True,nan
GW_p2_og_hf_vf_rot_colch_7.png,True,0.63824826,451.6816,True,True,nan
GW_p2_og_hf_vf_rot_colch_8.png,True,0.7801972,435.4766,True,True,nan
GW_p2_og_hf_vf_rot_colch_9.png,True,0.7902763,433.1513,True,True,nan
SR_p2_og_1.png,True,0.8242752,439.0648,True,True,nan
SR_p2_og_10.png,True,0.3159581,468.43317,True,True,nan
SR_p2_og_11.png,True,0.39513636,464.25705,True,True,nan
SR_p2_og_12.png,True,0.8272683,431.25925,True,True,nan
SR_p2_og_13.png,True,0.6778578,428.8758,True,True,nan
SR_p2_og_14.png,True,0.752421,445.29828,True,True,nan
SR_p2_og_15.png,True,0.7480499,450.30392,True,True,nan
SR_p2_og_16.png,True,0.82965946,434.61618,True,True,nan
SR_p2_og_17.png,True,0.83358717,443.88223,True,True,nan
SR_p2_og_18.png,True,0.8759811,448.8744,True,True,nan
SR_p2_og_19.png,True,0.8827352,451.97797,True,True,nan
SR_p2_og_2.png,True,0.8242752,439.0648,True,True,nan
SR_p2_og_20.png,True,0.8913194,448.69745,True,True,nan
SR_p2_og_21.png,True,0.89333606,447.5938,True,True,nan
SR_p2_og_22.png,True,0.89022857,448.2122,True,True,nan
SR_p2_og_23.png,True,0.85463095,448.82904,True,True,nan
SR_p2_og_24.png,True,0.8708345,445.0719,True,True,nan
SR_p2_og_25.png,True,0.87305653,439.21548,True,True,nan
SR_p2_og_26.png,True,0.347115,441.17892,False,True,nan
SR_p2_og_27.png,True,0.7888371,451.56052,True,True,nan
SR_p2_og_28.png,True,0.38595873,438.99164,False,True,nan
SR_p2_og_29.png,True,0.793099,443.18872,True,True,nan
SR_p2_og_30.png,True,0.5151558,453.4446,True,True,nan
SR_p2_og_31.png,True,0.6986136,438.7785,False,True,nan
SR_p2_og_32.png,True,0.8619316,439.48572,True,True,nan
SR_p2_og_33.png,True,0.8554706,446.31558,False,False,nan
SR_p2_og_34.png,True,0.38188076,441.25793,True,True,nan
SR_p2_og_35.png,True,0.8426426,445.1693,False,False,nan
SR_p2_og_36.png,True,0.82032764,437.98245,True,True,nan
SR_p2_og_37.png,True,0.8507496,443.06708,False,False,nan
SR_p2_og_38.png,True,0.7305904,432.59277,True,True,nan
SR_p2_og_39.png,True,0.62574923,439.9395,False,False,nan
SR_p2_og_4.png,True,0.49636635,483.95316,False,True,nan
SR_p2_og_40.png,True,0.8180567,437.50967,False,False,nan
SR_p2_og_41.png,True,0.32030183,466.71384,False,False,nan
SR_p2_og_44.png,True,0.88471895,452.1206,True,True,nan
SR_p2_og_45.png,True,0.53377616,290.77628,True,True,nan
SR_p2_og_46.png,True,0.53716516,425.93427,True,True,nan
SR_p2_og_47.png,True,0.82299584,439.38132,True,True,nan
SR_p2_og_48.png,True,0,0,False,False,nan
SR_p2_og_49.png,True,0.7747099,455.00803,True,True,nan
SR_p2_og_5.png,True,0.6176766,431.51697,True,True,nan
SR_p2_og_50.png,True,0.84726685,440.39673,False,False,nan
SR_p2_og_51.png,True,0.85409546,438.99063,True,True,nan
SR_p2_og_52.png,True,0.781396,454.17752,True,True,nan
SR_p2_og_53.png,True,0.78127146,443.3897,True,True,nan
SR_p2_og_54.png,True,0.7999829,434.80264,True,True,nan
SR_p2_og_55.png,True,0.825191,449.3498,True,True,nan
