File,Contains tip,Conf of max conf box,Area of max conf box,Tip inside highest prediction,Tip inside any prediction,Prediction on empty image
GWS_p4_colch_32.png,True,0.5137392,0.0015078333,True,True,nan
GWS_p4_colch_33.png,True,0.5334257,0.0011176851,True,True,nan
GWS_p4_colch_34.png,True,0.56550777,0.0016126636,True,True,nan
GWS_p4_colch_35.png,True,0.40680078,0.0010369199,True,True,nan
GWS_p4_colch_36.png,True,0.29101196,0.0014138512,True,True,nan
GWS_p4_colch_37.png,True,0.40034524,0.0013381192,True,True,nan
GWS_p4_colch_38.png,True,0.40075785,0.0016305416,True,True,nan
GWS_p4_colch_39.png,True,0.5006387,0.0011529843,True,True,nan
GWS_p4_colch_4.png,True,0,0,False,False,nan
GWS_p4_colch_40.png,True,0.3505004,0.0015725868,True,True,nan
GWS_p4_colch_41.png,True,0.56994027,0.0012518922,True,True,nan
GWS_p4_colch_42.png,True,0,0,False,False,nan
GWS_p4_colch_43.png,True,0.46632892,0.0013824082,True,True,nan
GWS_p4_colch_44.png,True,0,0,False,False,nan
GWS_p4_colch_45.png,True,0.49062294,0.0011773026,True,True,nan
GWS_p4_colch_46.png,True,0.350546,0.0012707574,True,True,nan
GWS_p4_colch_47.png,True,0,0,False,False,nan
GWS_p4_colch_48.png,True,0.56474113,0.0011779038,True,True,nan
GWS_p4_colch_49.png,True,0.30625638,0.0011956542,True,True,nan
GWS_p4_colch_5.png,True,0,0,False,False,nan
GWS_p4_colch_50.png,True,0.36481214,0.0012372048,True,True,nan
GWS_p4_colch_51.png,True,0.32466674,0.0011955184,True,True,nan
GWS_p4_colch_52.png,True,0.5426536,0.0012786702,True,True,nan
GWS_p4_colch_53.png,True,0.580218,0.0010032211,True,True,nan
GWS_p4_colch_54.png,True,0.44751796,0.001143043,True,True,nan
GWS_p4_colch_55.png,True,0.38255855,0.0012799983,True,True,nan
GWS_p4_colch_56.png,True,0.5110832,0.0011901075,True,True,nan
GWS_p4_colch_57.png,True,0.6146183,0.0011312532,True,True,nan
GWS_p4_colch_58.png,True,0,0,False,False,nan
GWS_p4_colch_59.png,True,0.46443942,0.001046517,True,True,nan
GWS_p4_colch_6.png,True,0,0,False,False,nan
GWS_p4_colch_60.png,True,0.29828143,0.0008796593,True,True,nan
GWS_p4_colch_61.png,True,0.27663308,0.0009806596,True,True,nan
GWS_p4_colch_62.png,True,0,0,False,False,nan
GWS_p4_colch_63.png,True,0,0,False,False,nan
GWS_p4_colch_64.png,True,0,0,False,False,nan
GWS_p4_colch_65.png,True,0,0,False,False,nan
GWS_p4_colch_66.png,True,0.2825593,0.0013493919,True,True,nan
GWS_p4_colch_67.png,True,0,0,False,False,nan
GWS_p4_colch_68.png,True,0,0,False,False,nan
GWS_p4_colch_69.png,True,0.30851516,0.0010745559,True,True,nan
GWS_p4_colch_7.png,True,0,0,False,False,nan
GWS_p4_colch_70.png,True,0,0,False,False,nan
GWS_p4_colch_71.png,True,0.5502801,0.0011583368,True,True,nan
GWS_p4_colch_72.png,True,0.60794485,0.0010494578,True,True,nan
GWS_p4_colch_73.png,True,0.4881974,0.0010745667,True,True,nan
GWS_p4_colch_74.png,True,0,0,False,False,nan
GWS_p4_colch_75.png,True,0.28368062,0.0011837295,True,True,nan
GWS_p4_colch_76.png,True,0.274797,0.0009847833,True,True,nan
GWS_p4_colch_77.png,True,0.45890233,0.0011393934,True,True,nan
GWS_p4_colch_78.png,True,0.2929478,0.0012593366,True,True,nan
GWS_p4_colch_79.png,True,0.6192028,0.0010687783,True,True,nan
GWS_p4_colch_8.png,True,0,0,False,False,nan
GWS_p4_colch_80.png,True,0,0,False,False,nan
GWS_p4_colch_81.png,True,0.42174384,0.0011406131,True,True,nan
GWS_p4_colch_82.png,True,0.36853328,0.0013160594,True,True,nan
GWS_p4_colch_83.png,True,0.31424367,0.001021037,True,True,nan
GWS_p4_colch_84.png,True,0.6783442,0.0011087374,True,True,nan
GWS_p4_colch_85.png,True,0.6710061,0.0010735539,True,True,nan
GWS_p4_colch_86.png,True,0.58891195,0.0012856043,True,True,nan
GWS_p4_colch_87.png,True,0.5698157,0.0013263135,True,True,nan
GWS_p4_colch_88.png,True,0.5527012,0.0013191797,True,True,nan
GWS_p4_colch_89.png,True,0.64541966,0.0012966105,True,True,nan
GWS_p4_colch_9.png,True,0.43322685,0.0019067538,True,True,nan
GWS_p4_colch_90.png,True,0.63459355,0.0014345264,True,True,nan
GWS_p4_colch_91.png,True,0.56432503,0.0013560377,True,True,nan
GWS_p4_colch_92.png,True,0.64580584,0.0011683351,True,True,nan
GWS_p4_colch_93.png,True,0.6625617,0.0010081024,True,True,nan
GWS_p4_colch_94.png,True,0.6747711,0.0011606505,True,True,nan
GWS_p4_colch_95.png,True,0.31624636,0.0013975111,True,True,nan
GWS_p4_colch_96.png,True,0.624597,0.0012409518,True,True,nan
GWS_p4_colch_97.png,True,0.61608016,0.0016635833,True,True,nan
GWS_p4_colch_98.png,True,0.6402852,0.0013107205,True,True,nan
GWS_p4_colch_99.png,True,0.5562607,0.0012813859,True,True,nan
GWS_p4_hf_1.png,True,0.36296457,0.001385313,True,True,nan
GWS_p4_hf_10.png,True,0.4463665,0.001446091,True,True,nan
GWS_p4_hf_100.png,True,0.5825896,0.0012937504,True,True,nan
GWS_p4_hf_101.png,True,0.45008236,0.0014119187,True,True,nan
GWS_p4_hf_102.png,True,0.41890875,0.0014321784,True,True,nan
GWS_p4_hf_103.png,True,0,0,False,False,nan
GWS_p4_hf_104.png,True,0,0,False,False,nan
GWS_p4_hf_105.png,True,0,0,False,False,nan
GWS_p4_hf_106.png,True,0,0,False,False,nan
GWS_p4_hf_107.png,True,0,0,False,False,nan
GWS_p4_hf_108.png,True,0.37500247,0.0012755659,True,True,nan
GWS_p4_hf_109.png,True,0.4472844,0.0013742569,True,True,nan
GWS_p4_hf_11.png,True,0.398266,0.0012847467,True,True,nan
GWS_p4_hf_110.png,True,0.44645113,0.0015086146,True,True,nan
GWS_p4_hf_111.png,True,0,0,False,False,nan
GWS_p4_hf_112.png,True,0,0,False,False,nan
GWS_p4_hf_113.png,True,0,0,False,False,nan
GWS_p4_hf_114.png,True,0,0,False,False,nan
GWS_p4_hf_115.png,True,0,0,False,False,nan
GWS_p4_hf_116.png,True,0,0,False,False,nan
GWS_p4_hf_117.png,True,0,0,False,False,nan
GWS_p4_hf_118.png,True,0,0,False,False,nan
GWS_p4_hf_119.png,True,0,0,False,False,nan
GWS_p4_hf_12.png,True,0.45341924,0.0013111491,True,True,nan
GWS_p4_hf_120.png,True,0,0,False,False,nan
GWS_p4_hf_121.png,True,0,0,False,False,nan
GWS_p4_hf_122.png,True,0,0,False,False,nan
GWS_p4_hf_123.png,True,0,0,False,False,nan
GWS_p4_hf_124.png,True,0,0,False,False,nan
GWS_p4_hf_125.png,True,0,0,False,False,nan
GWS_p4_hf_126.png,True,0,0,False,False,nan
GWS_p4_hf_127.png,True,0,0,False,False,nan
GWS_p4_hf_13.png,True,0.5515176,0.001321024,True,True,nan
GWS_p4_hf_14.png,True,0.34858462,0.0011132687,True,True,nan
GWS_p4_hf_15.png,True,0.51167965,0.0012825606,True,True,nan
GWS_p4_hf_16.png,True,0.55791134,0.0012717572,True,True,nan
GWS_p4_hf_17.png,True,0.54098594,0.0013548882,True,True,nan
GWS_p4_hf_18.png,True,0.50075006,0.0013223627,True,True,nan
GWS_p4_hf_19.png,True,0.32034084,0.0012164605,True,True,nan
GWS_p4_hf_2.png,True,0.3663113,0.001356091,True,True,nan
GWS_p4_hf_20.png,True,0.32948717,0.0011871303,True,True,nan
GWS_p4_hf_21.png,True,0.47802433,0.0013153432,True,True,nan
GWS_p4_hf_22.png,True,0.4381999,0.0012466568,True,True,nan
GWS_p4_hf_23.png,True,0.5076839,0.0014366253,True,True,nan
GWS_p4_hf_24.png,True,0.4711091,0.0012463935,True,True,nan
GWS_p4_hf_25.png,True,0.32786644,0.0012614739,True,True,nan
GWS_p4_hf_26.png,True,0.4132489,0.0012772189,True,True,nan
GWS_p4_hf_27.png,True,0.46746308,0.0013831558,True,True,nan
GWS_p4_hf_28.png,True,0.3763584,0.001382617,True,True,nan
GWS_p4_hf_29.png,True,0.48126385,0.0013731819,True,True,nan
GWS_p4_hf_3.png,True,0.3564122,0.0014503655,True,True,nan
GWS_p4_hf_30.png,True,0.4575497,0.0014120407,True,True,nan
GWS_p4_hf_31.png,True,0.3532528,0.0012485837,True,True,nan
GWS_p4_hf_32.png,True,0.56915474,0.001543123,True,True,nan
GWS_p4_hf_33.png,True,0.46012282,0.001394483,True,True,nan
GWS_p4_hf_34.png,True,0.4404689,0.0014756585,True,True,nan
GWS_p4_hf_35.png,True,0.49427897,0.0015660842,True,True,nan
GWS_p4_hf_36.png,True,0.5074367,0.0015195605,True,True,nan
GWS_p4_hf_37.png,True,0.49724025,0.001511929,True,True,nan
GWS_p4_hf_38.png,True,0.43720603,0.0014557581,True,True,nan
GWS_p4_hf_39.png,True,0.45948005,0.0015546265,True,True,nan
GWS_p4_hf_4.png,True,0.34860778,0.0013611958,True,True,nan
GWS_p4_hf_40.png,True,0.4222045,0.0016996217,True,True,nan
GWS_p4_hf_41.png,True,0.4058326,0.0016240979,True,True,nan
GWS_p4_hf_42.png,True,0.55065715,0.0014740735,True,True,nan
GWS_p4_hf_43.png,True,0.344287,0.0014661964,True,True,nan
GWS_p4_hf_44.png,True,0.34262407,0.0014512079,True,True,nan
GWS_p4_hf_45.png,True,0.54048026,0.0013109338,True,True,nan
GWS_p4_hf_46.png,True,0.62617373,0.001370204,True,True,nan
GWS_p4_hf_47.png,True,0.6100093,0.0012284946,True,True,nan
GWS_p4_hf_48.png,True,0.6174586,0.0013292655,True,True,nan
GWS_p4_hf_49.png,True,0.62390155,0.0012306364,True,True,nan
GWS_p4_hf_5.png,True,0.35233256,0.0013471214,True,True,nan
GWS_p4_hf_50.png,True,0.5139246,0.0012308416,True,True,nan
GWS_p4_hf_51.png,True,0.45863673,0.0012279005,True,True,nan
GWS_p4_hf_52.png,True,0.5592966,0.001313288,True,True,nan
GWS_p4_hf_53.png,True,0.49747592,0.0012516642,True,True,nan
GWS_p4_hf_54.png,True,0.5540617,0.0011736888,True,True,nan
GWS_p4_hf_55.png,True,0.60925245,0.0013066443,True,True,nan
GWS_p4_hf_56.png,True,0.6425059,0.001195524,True,True,nan
GWS_p4_hf_57.png,True,0.551695,0.0010816844,True,True,nan
GWS_p4_hf_58.png,True,0,0,False,False,nan
GWS_p4_hf_59.png,True,0,0,False,False,nan
GWS_p4_hf_6.png,True,0.38498282,0.0013426115,True,True,nan
GWS_p4_hf_60.png,True,0,0,False,False,nan
GWS_p4_hf_61.png,True,0,0,False,False,nan
GWS_p4_hf_62.png,True,0,0,False,False,nan
GWS_p4_hf_63.png,True,0,0,False,False,nan
GWS_p4_hf_64.png,True,0,0,False,False,nan
GWS_p4_hf_65.png,True,0,0,False,False,nan
GWS_p4_hf_66.png,True,0,0,False,False,nan
GWS_p4_hf_67.png,True,0,0,False,False,nan
GWS_p4_hf_68.png,True,0,0,False,False,nan
GWS_p4_hf_69.png,True,0,0,False,False,nan
GWS_p4_hf_7.png,True,0.4128621,0.0013817365,True,True,nan
GWS_p4_hf_70.png,True,0.52429354,0.0011337447,True,True,nan
GWS_p4_hf_71.png,True,0.554942,0.0011490086,True,True,nan
GWS_p4_hf_72.png,True,0.60336256,0.0011802147,True,True,nan
GWS_p4_hf_73.png,True,0.5851049,0.0011954431,True,True,nan
GWS_p4_hf_74.png,True,0.5826564,0.0011694172,True,True,nan
GWS_p4_hf_75.png,True,0.61217177,0.0011708665,True,True,nan
GWS_p4_hf_76.png,True,0.59297806,0.0011680805,True,True,nan
GWS_p4_hf_77.png,True,0.5688853,0.0012153777,True,True,nan
GWS_p4_hf_78.png,True,0.56153136,0.0012041212,True,True,nan
GWS_p4_hf_79.png,True,0.58557314,0.0012176423,True,True,nan
GWS_p4_hf_8.png,True,0.4114533,0.0014360556,True,True,nan
GWS_p4_hf_80.png,True,0.48599195,0.001155659,True,True,nan
GWS_p4_hf_81.png,True,0.5985941,0.0012403552,True,True,nan
GWS_p4_hf_82.png,True,0.61110234,0.0012048545,True,True,nan
GWS_p4_hf_83.png,True,0.6271603,0.0012210838,True,True,nan
GWS_p4_hf_84.png,True,0.6428514,0.0013414599,True,True,nan
GWS_p4_hf_85.png,True,0.6140137,0.0013770577,True,True,nan
GWS_p4_hf_86.png,True,0.6410308,0.0012846129,True,True,nan
GWS_p4_hf_87.png,True,0.6015938,0.0011684031,True,True,nan
GWS_p4_hf_88.png,True,0.63145137,0.0012530123,True,True,nan
GWS_p4_hf_89.png,True,0.60170466,0.001157538,True,True,nan
GWS_p4_hf_9.png,True,0.374422,0.0014028234,True,True,nan
GWS_p4_hf_90.png,True,0.61313474,0.0012093837,True,True,nan
GWS_p4_hf_91.png,True,0.6216612,0.0011584394,True,True,nan
GWS_p4_hf_92.png,True,0.5594868,0.0011844168,True,True,nan
GWS_p4_hf_93.png,True,0.5036995,0.0011613352,True,True,nan
GWS_p4_hf_94.png,True,0.5324776,0.001174365,True,True,nan
GWS_p4_hf_95.png,True,0.5858145,0.0012707978,True,True,nan
GWS_p4_hf_96.png,True,0.57146764,0.0012505607,True,True,nan
GWS_p4_hf_97.png,True,0.60991627,0.0014458301,True,True,nan
GWS_p4_hf_98.png,True,0.6081394,0.0014578023,True,True,nan
GWS_p4_hf_99.png,True,0.6212566,0.0014506077,True,True,nan
GWS_p4_hf_colch_1.png,True,0,0,False,False,nan
GWS_p4_hf_colch_10.png,True,0.5723068,0.0018429052,True,True,nan
GWS_p4_hf_colch_100.png,True,0.5825896,0.0012937504,True,True,nan
GWS_p4_hf_colch_101.png,True,0.44907022,0.0015266129,True,True,nan
GWS_p4_hf_colch_102.png,True,0.4870613,0.0012891158,True,True,nan
GWS_p4_hf_colch_103.png,True,0.4388249,0.0013855628,True,True,nan
GWS_p4_hf_colch_104.png,True,0,0,False,False,nan
GWS_p4_hf_colch_105.png,True,0,0,False,False,nan
GWS_p4_hf_colch_106.png,True,0,0,False,False,nan
GWS_p4_hf_colch_107.png,True,0,0,False,False,nan
GWS_p4_hf_colch_108.png,True,0.3786602,0.0013236208,True,True,nan
GWS_p4_hf_colch_109.png,True,0,0,False,False,nan
GWS_p4_hf_colch_11.png,True,0.47425762,0.0016225204,True,True,nan
GWS_p4_hf_colch_110.png,True,0,0,False,False,nan
GWS_p4_hf_colch_111.png,True,0,0,False,False,nan
GWS_p4_hf_colch_112.png,True,0,0,False,False,nan
GWS_p4_hf_colch_113.png,True,0,0,False,False,nan
GWS_p4_hf_colch_114.png,True,0,0,False,False,nan
GWS_p4_hf_colch_115.png,True,0,0,False,False,nan
GWS_p4_hf_colch_116.png,True,0,0,False,False,nan
GWS_p4_hf_colch_117.png,True,0,0,False,False,nan
GWS_p4_hf_colch_118.png,True,0.5383052,0.0014622133,True,True,nan
GWS_p4_hf_colch_119.png,True,0,0,False,False,nan
GWS_p4_hf_colch_12.png,True,0.33164155,0.0015147662,True,True,nan
GWS_p4_hf_colch_120.png,True,0,0,False,False,nan
GWS_p4_hf_colch_121.png,True,0,0,False,False,nan
GWS_p4_hf_colch_122.png,True,0,0,False,False,nan
GWS_p4_hf_colch_123.png,True,0,0,False,False,nan
GWS_p4_hf_colch_124.png,True,0,0,False,False,nan
GWS_p4_hf_colch_125.png,True,0,0,False,False,nan
GWS_p4_hf_colch_126.png,True,0,0,False,False,nan
GWS_p4_hf_colch_127.png,True,0,0,False,False,nan
GWS_p4_hf_colch_13.png,True,0.5515176,0.001321024,True,True,nan
GWS_p4_hf_colch_14.png,True,0,0,False,False,nan
GWS_p4_hf_colch_15.png,True,0,0,False,False,nan
GWS_p4_hf_colch_16.png,True,0.4919941,0.0012102212,True,True,nan
GWS_p4_hf_colch_17.png,True,0.29980752,0.0011923226,True,True,nan
GWS_p4_hf_colch_18.png,True,0.49741077,0.0010370051,True,True,nan
GWS_p4_hf_colch_19.png,True,0.549094,0.0012049747,True,True,nan
GWS_p4_hf_colch_2.png,True,0.4376673,0.0015073661,True,True,nan
GWS_p4_hf_colch_20.png,True,0.5265598,0.00092176656,True,True,nan
GWS_p4_hf_colch_21.png,True,0.5039035,0.0011163445,True,True,nan
GWS_p4_hf_colch_22.png,True,0.42519295,0.0011657107,True,True,nan
GWS_p4_hf_colch_23.png,True,0.5055926,0.0011343117,True,True,nan
GWS_p4_hf_colch_24.png,True,0.3965068,0.0010741318,True,True,nan
GWS_p4_hf_colch_25.png,True,0.532206,0.0011947196,True,True,nan
GWS_p4_hf_colch_26.png,True,0.5113794,0.0013027948,True,True,nan
GWS_p4_hf_colch_27.png,True,0.5767061,0.0010611203,True,True,nan
GWS_p4_hf_colch_28.png,True,0.45893106,0.0012926601,True,True,nan
GWS_p4_hf_colch_29.png,True,0.60978085,0.0017356386,True,True,nan
GWS_p4_hf_colch_3.png,True,0.48215577,0.0015974521,True,True,nan
GWS_p4_hf_colch_30.png,True,0.59961635,0.0010773002,True,True,nan
GWS_p4_hf_colch_31.png,True,0.5550205,0.001132669,True,True,nan
GWS_p4_hf_colch_32.png,True,0.46512362,0.0010948292,True,True,nan
GWS_p4_hf_colch_33.png,True,0,0,False,False,nan
GWS_p4_hf_colch_34.png,True,0.4404689,0.0014756585,True,True,nan
GWS_p4_hf_colch_35.png,True,0.57269686,0.0009756669,True,True,nan
GWS_p4_hf_colch_36.png,True,0.5920919,0.0011711697,True,True,nan
GWS_p4_hf_colch_37.png,True,0.548161,0.0011063786,True,True,nan
GWS_p4_hf_colch_38.png,True,0.60496926,0.0018010441,True,True,nan
GWS_p4_hf_colch_39.png,True,0.54429334,0.0010631058,True,True,nan
GWS_p4_hf_colch_4.png,True,0,0,False,False,nan
GWS_p4_hf_colch_40.png,True,0.3941234,0.0011651737,True,True,nan
GWS_p4_hf_colch_41.png,True,0.47221157,0.0011876322,True,True,nan
GWS_p4_hf_colch_42.png,True,0.42430726,0.0012561713,True,True,nan
GWS_p4_hf_colch_43.png,True,0.3310948,0.0012218291,True,True,nan
GWS_p4_hf_colch_44.png,True,0,0,False,False,nan
GWS_p4_hf_colch_45.png,True,0.5102551,0.001137587,True,True,nan
GWS_p4_hf_colch_46.png,True,0,0,False,False,nan
GWS_p4_hf_colch_47.png,True,0,0,False,False,nan
GWS_p4_hf_colch_48.png,True,0.6160651,0.0010095272,True,True,nan
GWS_p4_hf_colch_49.png,True,0.61779255,0.001544212,True,True,nan
GWS_p4_hf_colch_5.png,True,0.52394634,0.0014863078,True,True,nan
GWS_p4_hf_colch_50.png,True,0.50418293,0.0011062865,True,True,nan
GWS_p4_hf_colch_51.png,True,0.576464,0.0014742839,True,True,nan
GWS_p4_hf_colch_52.png,True,0.3455947,0.0012280077,True,True,nan
GWS_p4_hf_colch_53.png,True,0.5830768,0.0014454575,True,True,nan
GWS_p4_hf_colch_54.png,True,0.52219504,0.0009783845,True,True,nan
GWS_p4_hf_colch_55.png,True,0.53146064,0.0011566718,True,True,nan
GWS_p4_hf_colch_56.png,True,0.6232134,0.0010370862,True,True,nan
GWS_p4_hf_colch_57.png,True,0.6166327,0.0009991018,True,True,nan
GWS_p4_hf_colch_58.png,True,0,0,False,False,nan
GWS_p4_hf_colch_59.png,True,0,0,False,False,nan
GWS_p4_hf_colch_6.png,True,0,0,False,False,nan
GWS_p4_hf_colch_60.png,True,0,0,False,False,nan
GWS_p4_hf_colch_61.png,True,0.27353707,0.001192181,True,True,nan
GWS_p4_hf_colch_62.png,True,0.46261853,0.0013554996,True,True,nan
GWS_p4_hf_colch_63.png,True,0.56300116,0.0012723184,True,True,nan
GWS_p4_hf_colch_64.png,True,0.25890544,0.0008658271,True,True,nan
GWS_p4_hf_colch_65.png,True,0.42527106,0.0012575869,True,True,nan
GWS_p4_hf_colch_66.png,True,0,0,False,False,nan
GWS_p4_hf_colch_67.png,True,0,0,False,False,nan
GWS_p4_hf_colch_68.png,True,0,0,False,False,nan
GWS_p4_hf_colch_69.png,True,0,0,False,False,nan
GWS_p4_hf_colch_7.png,True,0.47371024,0.0013026764,True,True,nan
GWS_p4_hf_colch_70.png,True,0.28003582,0.001074853,True,True,nan
GWS_p4_hf_colch_71.png,True,0.36956578,0.0010525512,True,True,nan
GWS_p4_hf_colch_72.png,True,0.5661991,0.0010442089,True,True,nan
GWS_p4_hf_colch_73.png,True,0.44636813,0.0009941213,True,True,nan
GWS_p4_hf_colch_74.png,True,0,0,False,False,nan
GWS_p4_hf_colch_75.png,True,0.3726138,0.0010547517,True,True,nan
GWS_p4_hf_colch_76.png,True,0.5687854,0.0010902333,True,True,nan
GWS_p4_hf_colch_77.png,True,0.39241332,0.0010890184,True,True,nan
GWS_p4_hf_colch_78.png,True,0.40282863,0.001057757,True,True,nan
GWS_p4_hf_colch_79.png,True,0.29963547,0.0009544393,True,True,nan
GWS_p4_hf_colch_8.png,True,0.4114533,0.0014360556,True,True,nan
GWS_p4_hf_colch_80.png,True,0.47104633,0.003752826,False,False,nan
GWS_p4_hf_colch_81.png,True,0.54640776,0.0010555085,True,True,nan
